% La2004 solution of eccentricity, precession and obliquity
% Obtained from http://vo.imcce.fr/insola/earth/online/earth/online/index.php
% Time (ky)     Eccentricity    Precession    Obliquity 
    -283.000       0.027233       0.015294       0.406555
    -282.000       0.026658       0.020296       0.404775
    -281.000       0.026003       0.023540       0.403006
    -280.000       0.025407       0.025034       0.401281
    -279.000       0.024845       0.024745       0.399639
    -278.000       0.024234       0.022731       0.398119
    -277.000       0.023666       0.019362       0.396758
    -276.000       0.023163       0.014976       0.395589
    -275.000       0.022617       0.009754       0.394645
    -274.000       0.022184       0.004324       0.393951
    -273.000       0.021712      -0.001134       0.393530
    -272.000       0.021398      -0.006316       0.393401
    -271.000       0.021050      -0.010874       0.393577
    -270.000       0.020798      -0.014666       0.394064
    -269.000       0.020689      -0.017671       0.394869
    -268.000       0.020562      -0.019574       0.395987
    -267.000       0.020563      -0.020508       0.397404
    -266.000       0.020703      -0.020436       0.399106
    -265.000       0.020851      -0.019225       0.401061
    -264.000       0.021132      -0.017023       0.403233
    -263.000       0.021501      -0.013882       0.405578
    -262.000       0.021946      -0.009796       0.408041
    -261.000       0.022467      -0.004947       0.410560
    -260.000       0.023044       0.000358       0.413081
    -259.000       0.023734       0.006147       0.415531
    -258.000       0.024437       0.011834       0.417848
    -257.000       0.025186       0.017207       0.419976
    -256.000       0.026038       0.021934       0.421854
    -255.000       0.026895       0.025546       0.423428
    -254.000       0.027735       0.027675       0.424662
    -253.000       0.028717       0.028203       0.425509
    -252.000       0.029607       0.026708       0.425945
    -251.000       0.030559       0.023259       0.425948
    -250.000       0.031516       0.017939       0.425501
    -249.000       0.032474       0.010897       0.424606
    -248.000       0.033412       0.002545       0.423273
    -247.000       0.034358      -0.006470       0.421512
    -246.000       0.035277      -0.015656       0.419359
    -245.000       0.036230      -0.024208       0.416855
    -244.000       0.037085      -0.031326       0.414046
    -243.000       0.037982      -0.036412       0.411000
    -242.000       0.038894      -0.038892       0.407791
    -241.000       0.039654      -0.038187       0.404493
    -240.000       0.040534      -0.034419       0.401200
    -239.000       0.041314      -0.027488       0.398002
    -238.000       0.042049      -0.017867       0.394987
    -237.000       0.042808      -0.006334       0.392253
    -236.000       0.043484       0.006200       0.389880
    -235.000       0.044183       0.018773       0.387940
    -234.000       0.044790       0.029958       0.386505
    -233.000       0.045385       0.038888       0.385617
    -232.000       0.045996       0.044625       0.385302
    -231.000       0.046481       0.046419       0.385583
    -230.000       0.046954       0.044133       0.386442
    -229.000       0.047476       0.037976       0.387854
    -228.000       0.047795       0.028210       0.389779
    -227.000       0.048213       0.015970       0.392148
    -226.000       0.048525       0.002231       0.394887
    -225.000       0.048819      -0.011904       0.397918
    -224.000       0.049067      -0.025026       0.401142
    -223.000       0.049275      -0.036102       0.404469
    -222.000       0.049488      -0.044317       0.407813
    -221.000       0.049622      -0.048837       0.411078
    -220.000       0.049721      -0.049445       0.414186
    -219.000       0.049864      -0.046193       0.417071
    -218.000       0.049889      -0.039220       0.419659
    -217.000       0.049920      -0.029232       0.421904
    -216.000       0.049952      -0.017067       0.423762
    -215.000       0.049927      -0.003570       0.425197
    -214.000       0.049888       0.010164       0.426189
    -213.000       0.049808       0.022963       0.426730
    -212.000       0.049754       0.034120       0.426813
    -211.000       0.049617       0.042547       0.426453
    -210.000       0.049475       0.047741       0.425668
    -209.000       0.049333       0.049331       0.424482
    -208.000       0.049181       0.047183       0.422937
    -207.000       0.048920       0.041382       0.421074
    -206.000       0.048776       0.032589       0.418940
    -205.000       0.048528       0.021254       0.416595
    -204.000       0.048262       0.008388       0.414094
    -203.000       0.048042      -0.005026       0.411493
    -202.000       0.047750      -0.017931       0.408860
    -201.000       0.047493      -0.029393       0.406252
    -200.000       0.047170      -0.038336       0.403725
    -199.000       0.046877      -0.044210       0.401336
    -198.000       0.046592      -0.046524       0.399136
    -197.000       0.046214      -0.045004       0.397163
    -196.000       0.045893      -0.039944       0.395460
    -195.000       0.045586      -0.031768       0.394053
    -194.000       0.045159      -0.021055       0.392963
    -193.000       0.044820      -0.008903       0.392205
    -192.000       0.044446       0.003778       0.391784
    -191.000       0.044007       0.015948       0.391696
    -190.000       0.043632       0.026580       0.391935
    -189.000       0.043148       0.034801       0.392484
    -188.000       0.042759       0.040202       0.393322
    -187.000       0.042244       0.042152       0.394425
    -186.000       0.041765       0.040795       0.395764
    -185.000       0.041316       0.036310       0.397307
    -184.000       0.040779       0.029083       0.399021
    -183.000       0.040246       0.019796       0.400871
    -182.000       0.039795       0.009381       0.402821
    -181.000       0.039217      -0.001567       0.404836
    -180.000       0.038702      -0.011978       0.406877
    -179.000       0.038174      -0.021144       0.408908
    -178.000       0.037635      -0.028546       0.410892
    -177.000       0.037079      -0.033549       0.412792
    -176.000       0.036526      -0.035988       0.414569
    -175.000       0.035987      -0.035816       0.416191
    -174.000       0.035432      -0.033139       0.417621
    -173.000       0.034841      -0.028214       0.418830
    -172.000       0.034329      -0.021642       0.419794
    -171.000       0.033761      -0.013777       0.420490
    -170.000       0.033174      -0.005321       0.420898
    -169.000       0.032685       0.003143       0.421012
    -168.000       0.032105       0.011102       0.420822
    -167.000       0.031603       0.018081       0.420325
    -166.000       0.031076       0.023578       0.419526
    -165.000       0.030607       0.027481       0.418434
    -164.000       0.030136       0.029517       0.417061
    -163.000       0.029677       0.029646       0.415433
    -162.000       0.029296       0.028010       0.413573
    -161.000       0.028934       0.024708       0.411517
    -160.000       0.028570       0.019977       0.409309
    -159.000       0.028326       0.014181       0.406997
    -158.000       0.028109       0.007615       0.404636
    -157.000       0.027889       0.000653       0.402290
    -156.000       0.027830      -0.006277       0.400023
    -155.000       0.027761      -0.012798       0.397901
