G: deBoer et al. chronology (ky)
H: deBoer et al. SL (m; relative to present)

t deBoer 	SL de Boer
3259.70	5.125
3259.80	5.153
3259.90	5.182
3260.00	5.214
3260.10	5.243
3260.20	5.267
3260.30	5.294
3260.40	5.321
3260.50	5.35
3260.60	5.378
3260.70	5.401
3260.80	5.422
3260.90	5.44
3261.00	5.462
3261.10	5.487
3261.20	5.513
3261.30	5.528
3261.40	5.541
3261.50	5.55
3261.60	5.557
3261.70	5.563
3261.80	5.568
3261.90	5.573
3262.00	5.578
3262.10	5.583
3262.20	5.589
3262.30	5.594
3262.40	5.599
3262.50	5.604
3262.60	5.61
3262.70	5.615
3262.80	5.62
3262.90	5.625
3263.00	5.63
3263.10	5.635
3263.20	5.64
3263.30	5.641
3263.40	5.642
3263.50	5.643
3263.60	5.644
3263.70	5.645
3263.80	5.646
3263.90	5.648
3264.00	5.649
3264.10	5.65
3264.20	5.652
3264.30	5.653
3264.40	5.653
3264.50	5.653
3264.60	5.653
3264.70	5.652
3264.80	5.65
3264.90	5.647
3265.00	5.64
3265.10	5.622
3265.20	5.606
3265.30	5.593
3265.40	5.58
3265.50	5.574
3265.60	5.564
3265.70	5.54
3265.80	5.523
3265.90	5.508
3266.00	5.498
3266.10	5.493
3266.20	5.487
3266.30	5.465
3266.40	5.445
3266.50	5.425
3266.60	5.406
3266.70	5.394
3266.80	5.38
3266.90	5.368
3267.00	5.343
3267.10	5.315
3267.20	5.296
3267.30	5.279
3267.40	5.264
3267.50	5.256
3267.60	5.23
3267.70	5.195
3267.80	5.155
3267.90	5.119
3268.00	5.088
3268.10	5.054
3268.20	5
3268.30	4.96
3268.40	4.924
3268.50	4.876
3268.60	4.805
3268.70	4.76
3268.80	4.719
3268.90	4.652
3269.00	4.571
3269.10	4.522
3269.20	4.477
3269.30	4.39
3269.40	4.307
3269.50	4.252
3269.60	4.182
3269.70	4.108
3269.80	4.027
3269.90	3.936
3270.00	3.856
3270.10	3.8
3270.20	3.726
3270.30	3.649
3270.40	3.591
3270.50	3.504
3270.60	3.406
3270.70	3.346
3270.80	3.294
3270.90	3.205
3271.00	3.138
3271.10	3.088
3271.20	3.002
3271.30	2.925
3271.40	2.868
3271.50	2.781
3271.60	2.701
3271.70	2.635
3271.80	2.543
3271.90	2.46
3272.00	2.386
3272.10	2.286
3272.20	2.199
3272.30	2.121
3272.40	2.01
3272.50	1.922
3272.60	1.843
3272.70	1.721
3272.80	1.63
3272.90	1.55
3273.00	1.419
3273.10	1.323
3273.20	1.217
3273.30	1.124
3273.40	1.052
3273.50	0.961
3273.60	0.87
3273.70	0.82
3273.80	0.771
3273.90	0.707
3274.00	0.648
3274.10	0.606
3274.20	0.57
3274.30	0.539
3274.40	0.537
3274.50	0.536
3274.60	0.536
3274.70	0.536
3274.80	0.537
3274.90	0.54
3275.00	0.542
3275.10	0.546
3275.20	0.55
3275.30	0.554
3275.40	0.56
3275.50	0.566
3275.60	0.573
3275.70	0.581
3275.80	0.59
3275.90	0.6
3276.00	0.612
3276.10	0.625
3276.20	0.64
3276.30	0.657
3276.40	0.676
3276.50	0.698
3276.60	0.722
3276.70	0.747
3276.80	0.773
3276.90	0.798
3277.00	0.824
3277.10	0.849
3277.20	0.87
3277.30	0.896
3277.40	0.927
3277.50	0.957
3277.60	0.983
3277.70	1.007
3277.80	1.032
3277.90	1.051
3278.00	1.074
3278.10	1.102
3278.20	1.138
3278.30	1.183
3278.40	1.237
3278.50	1.294
3278.60	1.355
3278.70	1.421
3278.80	1.48
3278.90	1.538
3279.00	1.596
3279.10	1.649
3279.20	1.713
3279.30	1.786
3279.40	1.859
3279.50	1.925
3279.60	1.991
3279.70	2.045
3279.80	2.102
3279.90	2.161
3280.00	2.219
3280.10	2.282
3280.20	2.348
3280.30	2.417
3280.40	2.482
3280.50	2.541
3280.60	2.594
3280.70	2.649
3280.80	2.705
3280.90	2.759
3281.00	2.813
3281.10	2.878
3281.20	2.944
3281.30	3.005
3281.40	3.059
3281.50	3.106
3281.60	3.172
3281.70	3.231
3281.80	3.283
3281.90	3.333
3282.00	3.397
3282.10	3.454
3282.20	3.5
3282.30	3.544
3282.40	3.597
3282.50	3.651
3282.60	3.702
3282.70	3.747
3282.80	3.789
3282.90	3.85
3283.00	3.9
3283.10	3.94
3283.20	3.975
3283.30	4.023
3283.40	4.068
3283.50	4.106
3283.60	4.14
3283.70	4.177
3283.80	4.217
3283.90	4.259
3284.00	4.292
3284.10	4.323
3284.20	4.363
3284.30	4.402
3284.40	4.438
3284.50	4.469
3284.60	4.499
3284.70	4.535
3284.80	4.569
3284.90	4.603
3285.00	4.632
3285.10	4.646
3285.20	4.657
3285.30	4.665
3285.40	4.676
3285.50	4.69
3285.60	4.708
3285.70	4.716
3285.80	4.721
3285.90	4.725
3286.00	4.728
3286.10	4.731
3286.20	4.733
3286.30	4.733
3286.40	4.732
3286.50	4.728
3286.60	4.718
3286.70	4.688
3286.80	4.658
3286.90	4.63
3287.00	4.604
3287.10	4.576
3287.20	4.56
3287.30	4.54
3287.40	4.502
3287.50	4.469
3287.60	4.434
3287.70	4.394
3287.80	4.339
3287.90	4.288
3288.00	4.246
3288.10	4.202
3288.20	4.133
3288.30	4.055
3288.40	4.004
3288.50	3.954
3288.60	3.855
3288.70	3.772
3288.80	3.7
3288.90	3.583
3289.00	3.501
3289.10	3.419
3289.20	3.265
3289.30	3.163
3289.40	3.008
3289.50	2.882
3289.60	2.697
3289.70	2.577
3289.80	2.367
3289.90	2.237
3290.00	2.008
3290.10	1.85
3290.20	1.606
3290.30	1.44
3290.40	1.18
3290.50	0.911
3290.60	0.727
3290.70	0.432
3290.80	0.127
3290.90	-0.194
3291.00	-0.396
3291.10	-0.65
3291.20	-0.851
3291.30	-1.075
3291.40	-1.229
3291.50	-1.407
3291.60	-1.635
3291.70	-1.796
3291.80	-1.925
3291.90	-2.067
3292.00	-2.321
3292.10	-2.446
3292.20	-2.565
3292.30	-2.701
3292.40	-2.799
3292.50	-2.951
3292.60	-3.083
3292.70	-3.171
3292.80	-3.296
3292.90	-3.379
3293.00	-3.474
3293.10	-3.592
3293.20	-3.661
3293.30	-3.735
3293.40	-3.849
3293.50	-3.904
3293.60	-3.948
3293.70	-3.991
3293.80	-4.057
3293.90	-4.09
3294.00	-4.107
3294.10	-4.109
3294.20	-4.076
3294.30	-4.031
3294.40	-3.97
3294.50	-3.907
3294.60	-3.846
3294.70	-3.779
3294.80	-3.725
3294.90	-3.66
3295.00	-3.59
3295.10	-3.52
3295.20	-3.452
3295.30	-3.376
3295.40	-3.311
3295.50	-3.239
3295.60	-3.167
3295.70	-3.098
3295.80	-3.03
3295.90	-2.941
3296.00	-2.87
3296.10	-2.8
3296.20	-2.788
3296.30	-2.777
3296.40	-2.766
3296.50	-2.755
3296.60	-2.746
3296.70	-2.737
3296.80	-2.729
3296.90	-2.723
3297.00	-2.717
3297.10	-2.714
3297.20	-2.713
3297.30	-2.714
3297.40	-2.72
3297.50	-2.729
3297.60	-2.756
3297.70	-2.811
3297.80	-2.858
3297.90	-2.899
3298.00	-2.939
3298.10	-2.981
3298.20	-3.013
3298.30	-3.042
3298.40	-3.1
3298.50	-3.165
3298.60	-3.219
3298.70	-3.27
3298.80	-3.321
3298.90	-3.377
3299.00	-3.463
3299.10	-3.548
3299.20	-3.614
3299.30	-3.674
3299.40	-3.736
3299.50	-3.806
3299.60	-3.942
3299.70	-4.062
3299.80	-4.138
3299.90	-4.215
3300.00	-4.301
3300.10	-4.459
3300.20	-4.605
3300.30	-4.724
3300.40	-4.826
3300.50	-4.943
3300.60	-5.143
3300.70	-5.355
3300.80	-5.748
3300.90	-5.96
3301.00	-6.366
3301.10	-6.873
3301.20	-7.378
3301.30	-8.033
3301.40	-8.501
3301.50	-8.886
3301.60	-9.041
3301.70	-9.17
3301.80	-9.271
3301.90	-9.44
3302.00	-9.572
3302.10	-9.672
3302.20	-9.732
3302.30	-9.784
3302.40	-9.833
3302.50	-9.882
3302.60	-9.935
3302.70	-9.972
3302.80	-9.987
3302.90	-9.999
3303.00	-10.011
3303.10	-10.022
3303.20	-10.033
3303.30	-10.044
3303.40	-10.055
3303.50	-10.066
3303.60	-10.077
3303.70	-10.088
3303.80	-10.099
3303.90	-10.11
3304.00	-10.122
3304.10	-10.133
3304.20	-10.145
3304.30	-10.156
3304.40	-10.168
3304.50	-10.18
3304.60	-10.192
3304.70	-10.203
3304.80	-10.215
3304.90	-10.226
3305.00	-10.237
3305.10	-10.248
3305.20	-10.258
3305.30	-10.268
3305.40	-10.277
3305.50	-10.285
3305.60	-10.292
3305.70	-10.298
3305.80	-10.302
3305.90	-10.305
3306.00	-10.305
3306.10	-10.302
3306.20	-10.296
3306.30	-10.286
3306.40	-10.271
3306.50	-10.25
3306.60	-10.22
3306.70	-10.18
3306.80	-10.125
3306.90	-10.053
3307.00	-9.985
3307.10	-9.926
3307.20	-9.875
3307.30	-9.832
3307.40	-9.822
3307.50	-9.805
3307.60	-9.78
3307.70	-9.745
3307.80	-9.694
3307.90	-9.62
3308.00	-9.543
3308.10	-9.456
3308.20	-9.377
3308.30	-9.312
3308.40	-9.254
3308.50	-9.231
3308.60	-9.202
3308.70	-9.167
3308.80	-9.131
3308.90	-9.078
3309.00	-9
3309.10	-8.911
3309.20	-8.825
3309.30	-8.769
3309.40	-8.722
3309.50	-8.707
3309.60	-8.683
3309.70	-8.649
3309.80	-8.6
3309.90	-8.528
3310.00	-8.425
3310.10	-8.306
3310.20	-8.214
3310.30	-8.151
3310.40	-8.103
3310.50	-8.042
3310.60	-7.974
3310.70	-7.895
3310.80	-7.799
3310.90	-7.712
3311.00	-7.641
3311.10	-7.594
3311.20	-7.561
3311.30	-7.562
3311.40	-7.561
3311.50	-7.558
3311.60	-7.553
3311.70	-7.551
3311.80	-7.543
3311.90	-7.546
3312.00	-7.548
3312.10	-7.55
3312.20	-7.558
3312.30	-7.566
3312.40	-7.574
3312.50	-7.582
3312.60	-7.59
3312.70	-7.599
3312.80	-7.607
3312.90	-7.615
3313.00	-7.624
3313.10	-7.632
3313.20	-7.641
3313.30	-7.65
3313.40	-7.659
3313.50	-7.668
3313.60	-7.678
3313.70	-7.688
3313.80	-7.697
3313.90	-7.707
3314.00	-7.717
3314.10	-7.726
3314.20	-7.736
3314.30	-7.747
3314.40	-7.757
3314.50	-7.768
3314.60	-7.778
3314.70	-7.79
3314.80	-7.801
3314.90	-7.814
3315.00	-7.828
3315.10	-7.843
3315.20	-7.86
3315.30	-7.882
3315.40	-7.898
3315.50	-7.898
3315.60	-7.897
3315.70	-7.894
3315.80	-7.89
3315.90	-7.885
3316.00	-7.876
3316.10	-7.865
3316.20	-7.851
3316.30	-7.83
3316.40	-7.794
3316.50	-7.777
3316.60	-7.757
3316.70	-7.733
3316.80	-7.703
3316.90	-7.664
3317.00	-7.614
3317.10	-7.554
3317.20	-7.491
3317.30	-7.433
3317.40	-7.382
3317.50	-7.35
3317.60	-7.309
3317.70	-7.259
3317.80	-7.197
3317.90	-7.124
3318.00	-7.049
3318.10	-6.973
3318.20	-6.894
3318.30	-6.822
3318.40	-6.733
3318.50	-6.62
3318.60	-6.503
3318.70	-6.374
3318.80	-6.248
3318.90	-6.131
3319.00	-6.042
3319.10	-5.949
3319.20	-5.882
3319.30	-5.816
3319.40	-5.749
3319.50	-5.668
3319.60	-5.597
3319.70	-5.515
3319.80	-5.425
3319.90	-5.327
3320.00	-5.219
3320.10	-5.06
3320.20	-4.901
3320.30	-4.756
3320.40	-4.647
3320.50	-4.557
3320.60	-4.435
3320.70	-4.315
3320.80	-4.172
3320.90	-4.018
3321.00	-3.883
3321.10	-3.766
3321.20	-3.653
3321.30	-3.525
3321.40	-3.383
3321.50	-3.234
3321.60	-3.083
3321.70	-2.982
3321.80	-2.855
3321.90	-2.716
3322.00	-2.573
3322.10	-2.419
3322.20	-2.332
3322.30	-2.224
3322.40	-2.096
3322.50	-1.964
3322.60	-1.817
3322.70	-1.72
3322.80	-1.625
3322.90	-1.504
3323.00	-1.377
3323.10	-1.236
3323.20	-1.139
3323.30	-1.056
3323.40	-0.955
3323.50	-0.84
3323.60	-0.714
3323.70	-0.607
3323.80	-0.539
3323.90	-0.463
3324.00	-0.377
3324.10	-0.311
3324.20	-0.238
3324.30	-0.165
3324.40	-0.09
3324.50	-0.016
3324.60	0.024
3324.70	0.027
3324.80	0.032
3324.90	0.037
3325.00	0.042
3325.10	0.048
3325.20	0.055
3325.30	0.061
3325.40	0.063
3325.50	0.066
3325.60	0.069
3325.70	0.072
3325.80	0.074
3325.90	0.077
3326.00	0.079
3326.10	0.082
3326.20	0.084
3326.30	0.087
3326.40	0.089
3326.50	0.091
3326.60	0.094
3326.70	0.099
3326.80	0.094
3326.90	0.087
3327.00	0.08
3327.10	0.07
3327.20	0.057
3327.30	0.042
3327.40	0.021
3327.50	-0.008
3327.60	-0.031
3327.70	-0.052
3327.80	-0.09
3327.90	-0.209
3328.00	-0.234
3328.10	-0.266
3328.20	-0.305
3328.30	-0.338
3328.40	-0.407
3328.50	-0.556
3328.60	-0.602
3328.70	-0.663
3328.80	-0.862
3328.90	-0.924
3329.00	-1.043
3329.10	-1.221
3329.20	-1.357
3329.30	-1.54
3329.40	-1.784
3329.50	-1.866
3329.60	-2.098
3329.70	-2.191
3329.80	-2.408
3329.90	-2.52
3330.00	-2.684
3330.10	-2.751
3330.20	-2.896
3330.30	-2.92
3330.40	-2.939
3330.50	-2.937
3330.60	-2.935
3330.70	-2.932
3330.80	-2.929
3330.90	-2.926
3331.00	-2.922
3331.10	-2.918
3331.20	-2.914
3331.30	-2.91
3331.40	-2.906
3331.50	-2.901
3331.60	-2.896
3331.70	-2.892
3331.80	-2.887
3331.90	-2.883
3332.00	-2.878
3332.10	-2.874
3332.20	-2.87
3332.30	-2.867
3332.40	-2.864
3332.50	-2.862
3332.60	-2.861
3332.70	-2.861
3332.80	-2.862
3332.90	-2.864
3333.00	-2.867
3333.10	-2.871
3333.20	-2.875
3333.30	-2.881
3333.40	-2.888
3333.50	-2.896
3333.60	-2.906
3333.70	-2.919
3333.80	-2.934
3333.90	-2.956
3334.00	-2.99
3334.10	-3.023
3334.20	-3.051
3334.30	-3.076
3334.40	-3.099
3334.50	-3.122
3334.60	-3.146
3334.70	-3.169
3334.80	-3.189
3334.90	-3.212
3335.00	-3.269
3335.10	-3.326
3335.20	-3.377
3335.30	-3.41
3335.40	-3.437
3335.50	-3.468
3335.60	-3.499
3335.70	-3.553
3335.80	-3.618
3335.90	-3.674
3336.00	-3.728
3336.10	-3.769
3336.20	-3.804
3336.30	-3.858
3336.40	-3.932
3336.50	-3.994
3336.60	-4.05
3336.70	-4.108
3336.80	-4.16
3336.90	-4.244
3337.00	-4.314
3337.10	-4.376
3337.20	-4.434
3337.30	-4.496
3337.40	-4.596
3337.50	-4.674
3337.60	-4.737
3337.70	-4.796
3337.80	-4.857
3337.90	-4.958
3338.00	-5.056
3338.10	-5.116
3338.20	-5.173
3338.30	-5.228
3338.40	-5.31
3338.50	-5.425
3338.60	-5.487
3338.70	-5.533
3338.80	-5.576
3338.90	-5.619
3339.00	-5.693
3339.10	-5.767
3339.20	-5.795
3339.30	-5.805
3339.40	-5.8
3339.50	-5.785
3339.60	-5.767
3339.70	-5.753
3339.80	-5.725
3339.90	-5.701
3340.00	-5.672
3340.10	-5.634
3340.20	-5.588
3340.30	-5.533
3340.40	-5.474
3340.50	-5.417
3340.60	-5.361
3340.70	-5.3
3340.80	-5.253
3340.90	-5.197
3341.00	-5.138
3341.10	-5.079
3341.20	-5.022
3341.30	-4.957
3341.40	-4.905
3341.50	-4.846
3341.60	-4.786
3341.70	-4.729
3341.80	-4.673
3341.90	-4.604
3342.00	-4.551
3342.10	-4.494
3342.20	-4.437
3342.30	-4.435
3342.40	-4.433
3342.50	-4.431
3342.60	-4.429
3342.70	-4.427
3342.80	-4.425
3342.90	-4.423
3343.00	-4.421
3343.10	-4.418
3343.20	-4.416
3343.30	-4.414
3343.40	-4.411
3343.50	-4.409
3343.60	-4.406
3343.70	-4.404
3343.80	-4.402
3343.90	-4.399
3344.00	-4.397
3344.10	-4.395
3344.20	-4.393
3344.30	-4.391
3344.40	-4.389
3344.50	-4.388
3344.60	-4.386
3344.70	-4.386
3344.80	-4.385
3344.90	-4.384
3345.00	-4.384
3345.10	-4.384
3345.20	-4.384
3345.30	-4.385
3345.40	-4.386
3345.50	-4.389
3345.60	-4.393
3345.70	-4.398
3345.80	-4.405
3345.90	-4.413
3346.00	-4.424
3346.10	-4.439
3346.20	-4.457
3346.30	-4.478
3346.40	-4.506
3346.50	-4.54
3346.60	-4.585
3346.70	-4.645
3346.80	-4.739
3346.90	-5.012
3347.00	-5.162
3347.10	-5.464
3347.20	-5.811
3347.30	-6.32
3347.40	-6.654
3347.50	-6.944
3347.60	-7.131
3347.70	-7.153
3347.80	-7.157
3347.90	-7.162
3348.00	-7.167
3348.10	-7.172
3348.20	-7.177
3348.30	-7.183
3348.40	-7.19
3348.50	-7.197
3348.60	-7.205
3348.70	-7.213
3348.80	-7.222
3348.90	-7.233
3349.00	-7.245
3349.10	-7.258
3349.20	-7.274
3349.30	-7.292
3349.40	-7.318
3349.50	-7.33
3349.60	-7.333
3349.70	-7.337
3349.80	-7.34
3349.90	-7.344
3350.00	-7.348
3350.10	-7.352
3350.20	-7.356
3350.30	-7.361
3350.40	-7.365
3350.50	-7.37
3350.60	-7.375
3350.70	-7.38
3350.80	-7.385
3350.90	-7.391
3351.00	-7.396
3351.10	-7.401
3351.20	-7.407
3351.30	-7.413
3351.40	-7.418
3351.50	-7.424
3351.60	-7.43
3351.70	-7.436
3351.80	-7.442
3351.90	-7.449
3352.00	-7.455
3352.10	-7.462
3352.20	-7.468
3352.30	-7.475
3352.40	-7.481
3352.50	-7.488
3352.60	-7.495
3352.70	-7.502
3352.80	-7.508
3352.90	-7.515
3353.00	-7.522
3353.10	-7.529
3353.20	-7.536
3353.30	-7.544
3353.40	-7.551
3353.50	-7.558
3353.60	-7.566
3353.70	-7.573
3353.80	-7.581
3353.90	-7.589
3354.00	-7.597
3354.10	-7.605
3354.20	-7.613
3354.30	-7.622
3354.40	-7.63
3354.50	-7.639
3354.60	-7.647
3354.70	-7.656
3354.80	-7.665
3354.90	-7.674
3355.00	-7.683
3355.10	-7.693
3355.20	-7.702
3355.30	-7.711
3355.40	-7.721
3355.50	-7.73
3355.60	-7.74
3355.70	-7.749
3355.80	-7.759
3355.90	-7.768
3356.00	-7.777
3356.10	-7.786
3356.20	-7.795
3356.30	-7.803
3356.40	-7.81
3356.50	-7.817
3356.60	-7.823
3356.70	-7.827
3356.80	-7.83
3356.90	-7.831
3357.00	-7.83
3357.10	-7.825
3357.20	-7.818
3357.30	-7.805
3357.40	-7.786
3357.50	-7.759
3357.60	-7.72
3357.70	-7.664
3357.80	-7.586
3357.90	-7.51
3358.00	-7.451
3358.10	-7.411
3358.20	-7.377
3358.30	-7.373
3358.40	-7.365
3358.50	-7.353
3358.60	-7.336
3358.70	-7.313
3358.80	-7.282
3358.90	-7.24
3359.00	-7.183
3359.10	-7.104
3359.20	-6.999
3359.30	-6.891
3359.40	-6.802
3359.50	-6.717
3359.60	-6.636
3359.70	-6.562
3359.80	-6.473
3359.90	-6.372
3360.00	-6.258
3360.10	-6.142
3360.20	-5.988
3360.30	-5.862
3360.40	-5.756
3360.50	-5.668
3360.60	-5.569
3360.70	-5.461
3360.80	-5.33
3360.90	-5.194
3361.00	-5.046
3361.10	-4.923
3361.20	-4.829
3361.30	-4.729
3361.40	-4.626
3361.50	-4.496
3361.60	-4.354
3361.70	-4.23
3361.80	-4.145
3361.90	-4.037
3362.00	-3.93
3362.10	-3.801
3362.20	-3.665
3362.30	-3.543
3362.40	-3.465
3362.50	-3.385
3362.60	-3.282
3362.70	-3.158
3362.80	-3.029
3362.90	-2.912
3363.00	-2.837
3363.10	-2.763
3363.20	-2.665
3363.30	-2.546
3363.40	-2.424
3363.50	-2.312
3363.60	-2.243
3363.70	-2.177
3363.80	-2.081
3363.90	-1.967
3364.00	-1.852
3364.10	-1.745
3364.20	-1.683
3364.30	-1.625
3364.40	-1.54
3364.50	-1.435
3364.60	-1.326
3364.70	-1.223
3364.80	-1.162
3364.90	-1.095
3365.00	-1.036
3365.10	-0.952
3365.20	-0.852
3365.30	-0.751
3365.40	-0.656
3365.50	-0.626
3365.60	-0.588
3365.70	-0.536
3365.80	-0.484
3365.90	-0.437
3366.00	-0.393
3366.10	-0.38
3366.20	-0.358
3366.30	-0.325
3366.40	-0.273
3366.50	-0.208
3366.60	-0.142
3366.70	-0.109
3366.80	-0.102
3366.90	-0.09
3367.00	-0.068
3367.10	-0.033
3367.20	0.006
3367.30	0.039
3367.40	0.068
3367.50	0.075
3367.60	0.085
3367.70	0.102
3367.80	0.126
3367.90	0.158
3368.00	0.196
3368.10	0.233
3368.20	0.264
3368.30	0.289
3368.40	0.31
3368.50	0.307
3368.60	0.305
3368.70	0.303
3368.80	0.301
3368.90	0.299
3369.00	0.298
3369.10	0.297
3369.20	0.296
3369.30	0.296
3369.40	0.296
3369.50	0.296
3369.60	0.296
3369.70	0.296
3369.80	0.297
3369.90	0.297
3370.00	0.297
3370.10	0.297
3370.20	0.297
3370.30	0.297
3370.40	0.298
3370.50	0.298
3370.60	0.297
3370.70	0.297
3370.80	0.297
3370.90	0.297
3371.00	0.297
3371.10	0.296
3371.20	0.296
3371.30	0.296
3371.40	0.296
3371.50	0.295
3371.60	0.296
3371.70	0.295
3371.80	0.296
3371.90	0.296
3372.00	0.296
3372.10	0.296
3372.20	0.297
3372.30	0.298
3372.40	0.298
3372.50	0.299
3372.60	0.3
3372.70	0.301
3372.80	0.302
3372.90	0.303
3373.00	0.305
3373.10	0.307
3373.20	0.309
3373.30	0.311
3373.40	0.314
3373.50	0.316
3373.60	0.318
3373.70	0.32
3373.80	0.323
3373.90	0.326
3374.00	0.329
3374.10	0.332
3374.20	0.335
3374.30	0.338
3374.40	0.341
3374.50	0.344
3374.60	0.348
3374.70	0.352
3374.80	0.356
3374.90	0.36
3375.00	0.365
3375.10	0.369
3375.20	0.374
3375.30	0.379
3375.40	0.384
3375.50	0.389
3375.60	0.394
3375.70	0.399
3375.80	0.404
3375.90	0.409
3376.00	0.415
3376.10	0.42
3376.20	0.426
3376.30	0.431
3376.40	0.436
3376.50	0.441
3376.60	0.446
3376.70	0.451
3376.80	0.456
3376.90	0.46
3377.00	0.465
3377.10	0.469
3377.20	0.473
3377.30	0.477
3377.40	0.481
3377.50	0.484
3377.60	0.488
3377.70	0.49
3377.80	0.493
3377.90	0.495
3378.00	0.497
3378.10	0.499
3378.20	0.5
3378.30	0.501
3378.40	0.502
3378.50	0.502
3378.60	0.502
3378.70	0.501
3378.80	0.5
3378.90	0.498
3379.00	0.496
3379.10	0.492
3379.20	0.488
3379.30	0.483
3379.40	0.477
3379.50	0.469
3379.60	0.46
3379.70	0.449
3379.80	0.435
3379.90	0.42
3380.00	0.401
3380.10	0.378
3380.20	0.349
3380.30	0.309
3380.40	0.282
3380.50	0.25
3380.60	0.195
3380.70	0.066
3380.80	0.035
3380.90	-0.007
3381.00	-0.051
3381.10	-0.092
3381.20	-0.173
3381.30	-0.3
3381.40	-0.347
3381.50	-0.394
3381.60	-0.448
3381.70	-0.611
3381.80	-0.653
3381.90	-0.708
3382.00	-0.753
3382.10	-0.92
3382.20	-0.953
3382.30	-0.995
3382.40	-1.052
3382.50	-1.106
3382.60	-1.235
3382.70	-1.258
3382.80	-1.285
3382.90	-1.316
3383.00	-1.357
3383.10	-1.421
3383.20	-1.544
3383.30	-1.552
3383.40	-1.56
3383.50	-1.568
3383.60	-1.577
3383.70	-1.587
3383.80	-1.597
3383.90	-1.607
3384.00	-1.619
3384.10	-1.631
3384.20	-1.644
3384.30	-1.659
3384.40	-1.676
3384.50	-1.695
3384.60	-1.721
3384.70	-1.74
3384.80	-1.741
3384.90	-1.743
3385.00	-1.745
3385.10	-1.746
3385.20	-1.747
3385.30	-1.749
3385.40	-1.75
3385.50	-1.752
3385.60	-1.753
3385.70	-1.754
3385.80	-1.755
3385.90	-1.756
3386.00	-1.757
3386.10	-1.758
3386.20	-1.758
3386.30	-1.758
3386.40	-1.758
3386.50	-1.757
3386.60	-1.755
3386.70	-1.753
3386.80	-1.751
3386.90	-1.747
3387.00	-1.742
3387.10	-1.736
3387.20	-1.729
3387.30	-1.72
3387.40	-1.708
3387.50	-1.693
3387.60	-1.675
3387.70	-1.652
3387.80	-1.622
3387.90	-1.584
3388.00	-1.532
3388.10	-1.461
3388.20	-1.371
3388.30	-1.281
3388.40	-1.231
3388.50	-1.187
3388.60	-1.152
3388.70	-1.112
3388.80	-1.064
3388.90	-1.016
3389.00	-0.972
3389.10	-0.927
3389.20	-0.88
3389.30	-0.815
3389.40	-0.732
3389.50	-0.644
3389.60	-0.568
3389.70	-0.534
3389.80	-0.503
3389.90	-0.46
3390.00	-0.402
3390.10	-0.328
3390.20	-0.251
3390.30	-0.181
3390.40	-0.121
3390.50	-0.087
3390.60	-0.041
3390.70	0.02
3390.80	0.09
3390.90	0.16
3391.00	0.217
3391.10	0.262
3391.20	0.298
3391.30	0.345
3391.40	0.406
3391.50	0.473
3391.60	0.531
3391.70	0.583
3391.80	0.61
3391.90	0.644
3392.00	0.691
3392.10	0.753
3392.20	0.818
3392.30	0.877
3392.40	0.913
3392.50	0.938
3392.60	0.972
3392.70	1.018
3392.80	1.076
3392.90	1.137
3393.00	1.196
3393.10	1.222
3393.20	1.249
3393.30	1.275
3393.40	1.31
3393.50	1.356
3393.60	1.404
3393.70	1.423
3393.80	1.436
3393.90	1.442
3394.00	1.45
3394.10	1.462
3394.20	1.475
3394.30	1.494
3394.40	1.519
3394.50	1.553
3394.60	1.597
3394.70	1.644
3394.80	1.662
3394.90	1.675
3395.00	1.68
3395.10	1.687
3395.20	1.696
3395.30	1.708
3395.40	1.725
3395.50	1.744
3395.60	1.77
3395.70	1.806
3395.80	1.851
3395.90	1.899
3396.00	1.947
3396.10	1.978
3396.20	2.022
3396.30	2.056
3396.40	2.096
3396.50	2.139
3396.60	2.188
3396.70	2.236
3396.80	2.256
3396.90	2.268
3397.00	2.274
3397.10	2.27
3397.20	2.267
3397.30	2.264
3397.40	2.26
3397.50	2.258
3397.60	2.258
3397.70	2.259
3397.80	2.262
3397.90	2.268
3398.00	2.278
3398.10	2.294
3398.20	2.291
3398.30	2.288
3398.40	2.284
3398.50	2.28
3398.60	2.276
3398.70	2.272
3398.80	2.266
3398.90	2.26
3399.00	2.254
3399.10	2.248
3399.20	2.242
3399.30	2.236
3399.40	2.231
3399.50	2.225
3399.60	2.219
3399.70	2.213
3399.80	2.207
3399.90	2.2
3400.00	2.194
3400.10	2.188
3400.20	2.181
3400.30	2.174
3400.40	2.166
3400.50	2.159
3400.60	2.151
3400.70	2.142
3400.80	2.133
3400.90	2.124
3401.00	2.114
3401.10	2.104
3401.20	2.093
3401.30	2.082
3401.40	2.07
3401.50	2.056
3401.60	2.042
3401.70	2.026
3401.80	2.008
3401.90	1.986
3402.00	1.964
3402.10	1.961
3402.20	1.957
3402.30	1.953
3402.40	1.949
3402.50	1.945
3402.60	1.942
3402.70	1.938
3402.80	1.934
3402.90	1.93
3403.00	1.927
3403.10	1.924
3403.20	1.921
3403.30	1.918
3403.40	1.915
3403.50	1.913
3403.60	1.911
3403.70	1.91
3403.80	1.909
3403.90	1.909
3404.00	1.909
3404.10	1.91
3404.20	1.913
3404.30	1.916
3404.40	1.921
3404.50	1.928
3404.60	1.936
3404.70	1.948
3404.80	1.963
3404.90	1.982
3405.00	2.008
3405.10	2.02
3405.20	2.033
3405.30	2.047
